,ID,Name,Latitude,Longitude,Borough,Neighborhood
44,4e459bd5b61c03d0cd00a317,Burnside Pharmacy,40.85264462792696,-73.9115631724164,Bronx,Morris Heights
45,5314c3db498e874d503b127c,Bronx Lebanon ENT Clinic,40.843513772460646,-73.91067901542623,Bronx,Morris Heights
46,50c39e71e4b049cab015312c,Ocupational Therapy,40.85467920398595,-73.92687452659132,Bronx,Morris Heights
47,4fd61f9de4b0cb311fddd14f,University Medical Associates,40.854676,-73.911876,Bronx,Morris Heights
48,50e7503f498ee1a0b6468556,Bronx Lebanon Hospital (Labor & Delivery),40.84624594288341,-73.90907144697903,Bronx,Morris Heights
49,5b3e0050535d6f002c059acf,CityMD Fordham Urgent Care - Bronx,40.8617135,-73.8918667,Bronx,Fordham
50,4b0a9041f964a520212523e3,Bronx VA Medical Center,40.86717211737055,-73.9059602836736,Bronx,Fordham
51,4e9aa3c4754aab1ca9cb8404,MTA MaBSTOA Bus Bx32 at the VA Medical Center (Hospital),40.867330810513856,-73.90544772148132,Bronx,Fordham
52,4a88980cf964a5200d0720e3,St. Barnabas Hospital,40.85274125306508,-73.89116764068604,Bronx,Fordham
53,4e5d406118a8463c4d94db19,Montefiore @ One Fordham Plaza,40.86110443058266,-73.89012209514023,Bronx,Fordham
54,50a5278be4b05d87e69dd71d,Bronx VA Pain Management,40.86700535569893,-73.90629836023173,Bronx,Fordham
55,4f52028ee4b0ee60b875ed91,St. Barnabas ICU,40.853488795992845,-73.89041694264458,Bronx,Fordham
56,4f8c2ce2e4b0e6f34b0afe8c,St Barnabas Hospital Human Resource Dept,40.85314963490056,-73.891749056214,Bronx,Fordham
57,596cd986c0cacb4451581bb7,Statcare Urgent & Walk-In Medical Care (Bronx 174th St.),40.8370201,-73.887255,Bronx,East Tremont
58,4a88980cf964a5200d0720e3,St. Barnabas Hospital,40.85274125306508,-73.89116764068604,Bronx,East Tremont
59,4f8c2ce2e4b0e6f34b0afe8c,St Barnabas Hospital Human Resource Dept,40.85314963490056,-73.891749056214,Bronx,East Tremont
60,4eed8ea32c5bafa619347c1e,Peds ICU @ Jacobi Hospital,40.83989502678276,-73.88207954300884,Bronx,East Tremont
61,4fba9478e4b0c8c408672897,General Hospital,40.83324432373047,-73.89448547363281,Bronx,East Tremont
62,4f52028ee4b0ee60b875ed91,St. Barnabas ICU,40.853488795992845,-73.89041694264458,Bronx,East Tremont
63,5194dd26498ec90688c9d298,Tremont Health Center,40.844749,-73.896074,Bronx,East Tremont
64,596cd986c0cacb4451581bb7,Statcare Urgent & Walk-In Medical Care (Bronx 174th St.),40.8370201,-73.887255,Bronx,West Farms
65,4eed8ea32c5bafa619347c1e,Peds ICU @ Jacobi Hospital,40.83989502678276,-73.88207954300884,Bronx,West Farms
66,5a54e39f8ad62e48426d7e6a,CityMD The Hub South Bronx Urgent Care - Bronx,40.81692824686572,-73.9159794151783,Bronx,Melrose
67,5b74bb6c464d65002cedd9c0,AFC Urgent Care Bronx 149th,40.816686,-73.92094,Bronx,Melrose
68,4b9ffdeef964a520835037e3,Lincoln Medical Center,40.817408,-73.924108,Bronx,Melrose
69,59f7294ae2d4aa725724b97e,Lincoln Hospital 5A OR#2,40.816392,-73.924095,Bronx,Melrose
70,58c1be4b126ae8310d2c124e,Lincoln Medical Center  NICU,40.817272,-73.922987,Bronx,Melrose
71,589a548e11742023eb29aa83,Pediatrics-4B,40.817038,-73.923733,Bronx,Melrose
72,4fa5518be4b052ea298fae89,hmb pharmacy,40.827200781472314,-73.9174708456065,Bronx,Melrose
73,50b5fe82e4b0f1a4e6c5d3f9,9B Lincoln Hospital,40.817426388066934,-73.92395817115965,Bronx,Melrose
74,5a54e39f8ad62e48426d7e6a,CityMD The Hub South Bronx Urgent Care - Bronx,40.81692824686572,-73.9159794151783,Bronx,Mott Haven
75,4f284e07e4b0d3edd607980c,dr martin luther king jr health center,40.831319102506676,-73.9031922265759,Bronx,Morrisania
76,52a36c2611d2d5f6ee830801,Morrisainia Dialysis Center,40.831567799684805,-73.91161231088772,Bronx,Morrisania
77,5af70274f8cbd4002c0a4874,AFC Urgent Care Bronx Webster Ave,40.8318272,-73.9094362,Bronx,Morrisania
78,4c7bdd8688449eb02894ab79,"Bronx Lebanon Hospital, Fulton Division Department of Psychiatry, Methadone Maintenance Treatment Clinic",40.83139753279763,-73.90604573753178,Bronx,Morrisania
79,52e16ba811d242eef098f9e1,Bronx Lebanon Special Care Center,40.83177154993625,-73.90397307074613,Bronx,Morrisania
80,5af0b76e3fcee8002c13124d,CityMD Parkchester Urgent Care - Bronx,40.836712,-73.860511,Bronx,Parkchester
81,5909c9eb9ec39906fcd40658,Metro UrgiCare,40.84303,-73.84456,Bronx,Parkchester
82,51a627dd498ee1fe23cfbb79,Castle Hill Medical of New York,40.82603,-73.84945,Bronx,Parkchester
83,54493392498ed3636ff5030f,Montefiore at Westchester Square,40.843449,-73.848903,Bronx,Parkchester
84,5acbb511acb00b2b982b20e9,Epic Traning Center,40.840751,-73.848538,Bronx,Parkchester
85,4e38150eaeb7c8fe3177a5e5,Montefiore,40.83823662,-73.855774,Bronx,Parkchester
86,4bc9affbcc8cd13af6f3bbcf,Westchester Square Medical Center,40.84089720396412,-73.8482898707241,Bronx,Parkchester
87,4a88980cf964a5200d0720e3,St. Barnabas Hospital,40.85274125306508,-73.89116764068604,Bronx,Belmont
88,5b3e0050535d6f002c059acf,CityMD Fordham Urgent Care - Bronx,40.8617135,-73.8918667,Bronx,Belmont
89,4e5d406118a8463c4d94db19,Montefiore @ One Fordham Plaza,40.86110443058266,-73.89012209514023,Bronx,Belmont
90,4f8c2ce2e4b0e6f34b0afe8c,St Barnabas Hospital Human Resource Dept,40.85314963490056,-73.891749056214,Bronx,Belmont
91,4f52028ee4b0ee60b875ed91,St. Barnabas ICU,40.853488795992845,-73.89041694264458,Bronx,Belmont
92,4f836784e4b072142d64f2ba,The Allen Pavillion/ Room 63-1,40.87317476931446,-73.913463522229,Bronx,Spuyten Duyvil
93,5bd99c779ba3e5002cc6ef5f,AFC Urgent Care Kingsbridge,40.877767999999996,-73.905209,Bronx,Spuyten Duyvil
94,4bcc38853740b713b39d6365,NewYork-Presbyterian/The Allen Hospital,40.8733267,-73.9130515,Bronx,Spuyten Duyvil
95,5158ddffe4b086af71ca90c7,The Mollie & Jack Zicklin Jewish Hospice Residence,40.888477948104644,-73.9100474722614,Bronx,Spuyten Duyvil
96,4fb7da12e4b0cf0c83e31b4f,NYPH Allen Hospital Rm 081,40.873852,-73.913189,Bronx,Spuyten Duyvil
97,56781a0c498ec86117515307,The Spine Hospital,40.87335797725655,-73.9129406925142,Bronx,Spuyten Duyvil
98,520a502511d23e9294c427dd,Allen Hospital Breastfeeding Fair,40.873451232910156,-73.91385650634766,Bronx,Spuyten Duyvil
99,4f535f24e4b0d9ab7b7259b3,The Allen Hospital/ Room 160,40.872564,-73.91303,Bronx,Spuyten Duyvil
100,4ca1f458542b224bd3a412a0,Bronx Psychiatric Center,40.85034907474565,-73.83899718715959,Bronx,Pelham Bay
101,4c812604d92ea093b4093e72,New York GI Center,40.852782,-73.83699399999999,Bronx,Pelham Bay
102,4f287d5ae4b0c48621c2ea8e,Calvery Hospital,40.85306541033999,-73.83806690284517,Bronx,Pelham Bay
103,4ebb987b9a52d00624f1b07e,Kings Harbor Multicare Center N/H,40.860527000000005,-73.831118,Bronx,Pelham Bay
104,4c648a795e61d13a09a1b985,Citywide Mobile Response,40.8554818629585,-73.839695857203,Bronx,Pelham Bay
105,5b3f6cd1b9b37b0039a83066,Tower Pharmacy,40.85227,-73.83939,Bronx,Pelham Bay
106,4afdc237f964a520992a22e3,Calvary Hospital,40.84816905830654,-73.84386040673165,Bronx,Pelham Bay
107,4ce9a715f1c6236a9caf66f0,Day Kimball Hospital,40.84379999535062,-73.82559754788561,Bronx,Pelham Bay
108,51a627dd498ee1fe23cfbb79,Castle Hill Medical of New York,40.82603,-73.84945,Bronx,Castle Hill
109,5b461c47acb00b002c28344a,AFC Urgent Care Throgs Neck,40.823529,-73.837408,Bronx,Castle Hill
110,4ae0c9e6f964a5207f8221e3,NYC Health + Hospitals/Jacobi,40.85680869123934,-73.84673927422882,Bronx,Pelham Gardens
111,500d8ff1e4b0ddfaa7f4fff5,Building 8: 7th fl labor & Delivery,40.856789,-73.847286,Bronx,Pelham Gardens
112,4c812604d92ea093b4093e72,New York GI Center,40.852782,-73.83699399999999,Bronx,Pelham Gardens
113,4c648a795e61d13a09a1b985,Citywide Mobile Response,40.8554818629585,-73.839695857203,Bronx,Pelham Gardens
114,4ebb987b9a52d00624f1b07e,Kings Harbor Multicare Center N/H,40.860527000000005,-73.831118,Bronx,Pelham Gardens
115,4f33fb26e4b0de3f86043055,Building 1: 9E,40.855959999999996,-73.84645,Bronx,Pelham Gardens
116,4f287d5ae4b0c48621c2ea8e,Calvery Hospital,40.85306541033999,-73.83806690284517,Bronx,Pelham Gardens
117,51a627dd498ee1fe23cfbb79,Castle Hill Medical of New York,40.82603,-73.84945,Bronx,Unionport
118,4e38150eaeb7c8fe3177a5e5,Montefiore,40.83823662,-73.855774,Bronx,Unionport
119,4c03ec9b187ec928744bb67b,Globe Drug Store,40.62283,-74.027984,Brooklyn,Bay Ridge
120,5374ee2a498e6967c501e1c6,CityMD Bay Ridge,40.621786,-74.029038,Brooklyn,Bay Ridge
121,4e89e9bef790d7f88f38ac9a,VA New York Harbor Medical Center,40.61814868224728,-74.02143127283423,Brooklyn,Bay Ridge
122,4d5c19f29c31b60c7736b1ee,Victory Memorial Hospital,40.615786579094085,-74.02586669065879,Brooklyn,Bay Ridge
123,570d3754498ea5ebaa78989a,UrgentWay,40.629075,-74.025398,Brooklyn,Bay Ridge
124,560d6f3d498eee2dfb15e0b6,NYCAM Dr.Ramsey,40.633588,-74.021788,Brooklyn,Bay Ridge
125,5b164da0031320002c97ccde,PM Pediatrics,40.6070770077665,-74.00185058031568,Brooklyn,Bensonhurst
126,565ea7fa498e62f94482b121,CityMD Bensonhurst Urgent Care - Brooklyn,40.602321999999994,-73.99386899999999,Brooklyn,Bensonhurst
127,5001a655e4b09da8afcc10e8,Laxis Hospital,40.61107369251944,-73.99336468290457,Brooklyn,Bensonhurst
128,5b1620fc22d490002c64f57b,CityMD Sunset Park Urgent Care - Brooklyn,40.64479934646124,-74.01103556156158,Brooklyn,Sunset Park
129,5adb51cfff03064314f93fa7,ModernMD Urgent Care,40.644034999999995,-74.011806,Brooklyn,Sunset Park
130,4bb38159a32876b08fc901fe,NYU Lutheran Annex,40.643665999999996,-74.020777,Brooklyn,Sunset Park
131,4a896d11f964a520020820e3,NYU Lutheran Medical Center,40.64700529593724,-74.02141237117802,Brooklyn,Sunset Park
132,5162df12e4b00d4b9e09483a,Lutheran Rehab Network,40.6429957282386,-74.02225180421905,Brooklyn,Sunset Park
133,53bff0aa498ea4d31d0b187a,New York Center for Special Surgery,40.651684,-74.009889,Brooklyn,Sunset Park
134,4c71b45b7121a1cdf1ca60d1,Calvary Hospital,40.64601943892726,-74.0206336899936,Brooklyn,Sunset Park
135,4fcf8cc2e4b01a254a6bca99,LMC 5th FLR,40.64641785828824,-74.0204672873978,Brooklyn,Sunset Park
136,5603bc40498e5a4447696da3,NYU Lutheran SICU,40.64630033835571,-74.02011726767093,Brooklyn,Sunset Park
137,4eca3f4329c22cc60f8c2f62,Maimonides Medical Center / Pre Admission Testing,40.64280630664824,-73.99862138473536,Brooklyn,Sunset Park
138,4e6e51927d8bbfa9af25808f,HEEEELLLLLLL,40.64693557412053,-74.02119027693179,Brooklyn,Sunset Park
139,50045faee4b077654ff5d7e2,maimonides vascular surgery,40.64036,-74.00058100000001,Brooklyn,Sunset Park
140,570c452d498ed962c9d34886,CityMD Greenpoint,40.7276435,-73.9532604,Brooklyn,Greenpoint
141,5284a0e2498e9e96515f41ef,Bellevue- 17 north,40.73166224007964,-73.95598400839255,Brooklyn,Greenpoint
142,500e1f10e4b0f98ca1eff750,Bellevue- Chest Pain Unit,40.72917142943913,-73.95652930297332,Brooklyn,Greenpoint
143,4b604228f964a52050dc29e3,Coney Island Hospital,40.58553608012577,-73.96546043492584,Brooklyn,Gravesend
144,504f64c0e4b04187c85cee48,Coney Island Hospital Chemotherapy Suite,40.585402942652586,-73.9657129802022,Brooklyn,Gravesend
145,4ef3757f469075d093c168f6,Coney Island Hospital Cardiac Unit,40.58665530891843,-73.96904769474605,Brooklyn,Gravesend
146,5afb156466fc65002c50c583,CityMD Brighton Beach Urgent Care - Brooklyn,40.5776039,-73.96026230000001,Brooklyn,Brighton Beach
147,4b604228f964a52050dc29e3,Coney Island Hospital,40.58553608012577,-73.96546043492584,Brooklyn,Brighton Beach
148,4e823fa077c8d99981f38535,Coney Island Tower Building,40.58611231862104,-73.96522843299776,Brooklyn,Brighton Beach
149,4faa6d4ce4b096d470d1d1bd,"Coney Island Hospital, Hammett Bldg",40.586151777585954,-73.9650242195783,Brooklyn,Brighton Beach
150,4eef8d7d5c5c794ad48c61e7,Coney Island Hospital Pulmonary Dept.,40.58370683860176,-73.96918544419157,Brooklyn,Brighton Beach
151,4c696f283bad2d7fafd0afee,Coney OPD,40.586249,-73.965328,Brooklyn,Brighton Beach
152,4f43fb34e4b0f752a2efae8e,Coney Island Hospital Radiology,40.58509443889273,-73.9648864671582,Brooklyn,Brighton Beach
153,4f1ee4ffe4b0d72e6ba81c09,Coney Island Hospital Pathology Lab,40.58567582307751,-73.96487498778541,Brooklyn,Brighton Beach
154,4eb6a92b30f8d0f18cdb07c4,C. I. Hospital New Building Cardiac Unit 6 East,40.5840820332222,-73.967159369501,Brooklyn,Brighton Beach
155,4ef3757f469075d093c168f6,Coney Island Hospital Cardiac Unit,40.58665530891843,-73.96904769474605,Brooklyn,Brighton Beach
156,4fbf5525e4b09069024937ec,Telemetry Unit,40.584075927734375,-73.96820831298828,Brooklyn,Brighton Beach
157,4f7f6401e4b04fb0c3f78ca9,c i h e r,40.57718276977539,-73.97396850585938,Brooklyn,Brighton Beach
158,504f64c0e4b04187c85cee48,Coney Island Hospital Chemotherapy Suite,40.585402942652586,-73.9657129802022,Brooklyn,Brighton Beach
159,512bd33fe4b0a2d7ba3282ee,"Annada Das, MD",40.57979,-73.96400799999999,Brooklyn,Brighton Beach
160,5907cfa7f0b490292d27dd34,CityMD Flatbush Urgent Care - Brooklyn,40.6334571,-73.9475609,Brooklyn,Flatbush
161,535a8e4b498ea3c623a0f5f4,Welcome Care,40.63070336522436,-73.96637678146362,Brooklyn,Flatbush
162,517054bde4b02a36949a32b4,"ABBYDEK FAMILY MEDICAL PRACTICE, P.C.",40.631533546826546,-73.94659322025349,Brooklyn,Flatbush
163,5644e694498e5f3d3f853e80,Crown Heights Center for Nursing and Rehabilitation,40.67478677,-73.94585437,Brooklyn,Crown Heights
164,5686c40b498e9cd566217894,ModernMD Urgent Care,40.68057982654968,-73.95062281970543,Brooklyn,Crown Heights
165,5bb47aa77dc9e1002c4e916a,CityMD Crown Heights Urgent Care - Brooklyn,40.6699514222313,-73.93139712210751,Brooklyn,Crown Heights
166,5c495bbdc0f163002ca9306f,Kāmin Health - Crown Heights Urgent Care,40.663253000000005,-73.943283,Brooklyn,Crown Heights
167,57c223ea498e34ec26ebb582,ModernMD Urgent Care,40.663821,-73.931955,Brooklyn,Crown Heights
168,592e2c9d31ac6c14dce64bdd,"Crown Medical, PC",40.666481,-73.94275999999999,Brooklyn,Crown Heights
169,5a54e75fcf72a05abb95c28f,Brightpoint Health,40.672873,-73.951774,Brooklyn,Crown Heights
170,4b96772ef964a520e0cd34e3,Interfaith Medical Center,40.67807271661471,-73.93738054256943,Brooklyn,Crown Heights
171,4dd3e061fa76c0bf024f2891,Kings County Maternity Unit,40.64314631770493,-73.94352217285133,Brooklyn,East Flatbush
172,4f959a92e4b04c0ca0a1d626,Psych Dungeon,40.667868765033475,-73.97869565718273,Brooklyn,Windsor Terrace
173,4a386563f964a520f29e1fe3,NewYork-Presbyterian Brooklyn Methodist Hospital,40.6677145,-73.978424,Brooklyn,Windsor Terrace
174,503fd065e4b08d9f57f1cdbc,New York Methodist Hospital Infil 6,40.667544,-73.978981,Brooklyn,Windsor Terrace
175,4ec2ce1c0e61c551f7dabfd8,Weill Cornell Neonatal Intensive Care Unit,40.650328,-73.975006,Brooklyn,Windsor Terrace
176,4fabb056e4b04201283bab38,NY Methodist Hospital - Vanguard Construction Site,40.66769775626923,-73.97944750068054,Brooklyn,Windsor Terrace
177,4f60d345e4b049058860fcf3,NYMH,40.66756879458387,-73.97820207893683,Brooklyn,Windsor Terrace
178,4b9a41dcf964a520c2a735e3,Brookdale University Hospital Medical Center,40.65487983303212,-73.91230379433775,Brooklyn,Brownsville
179,4c3fb7db3735be9a77e115a4,BUHMC EMS,40.654616771290264,-73.91275448146367,Brooklyn,Brownsville
180,526fee59498e79227e2fe710,Brookdale Hospital,40.65418261576334,-73.91325683855631,Brooklyn,Brownsville
181,529ce6a911d2c84061e56fa3,Brookdale L&D,40.654678,-73.91289,Brooklyn,Brownsville
182,4bbb47fd7421a593e29dc440,Brooklyn Medical Center,40.665656,-73.90225699999999,Brooklyn,Brownsville
183,4e30566cb61c88c3a7a19aa3,39F T3,40.654497063746014,-73.9181253289756,Brooklyn,Brownsville
184,5187f1b4498efd58e5370a9e,KINGS COUNTY MEDICAL CENTER E BUILDING,40.654166159951316,-73.9101508158285,Brooklyn,Brownsville
185,4fd4b429e4b06a2d8da5229d,44A 10-89,40.669642,-73.901142,Brooklyn,Brownsville
186,5c47a4b695d986002c30f85a,Kāmin Health - Williamsburg Urgent Care,40.70553203330591,-73.95987696808817,Brooklyn,Williamsburg
187,5644b5f9498ef8f27941a95b,Bedford Center for Nursing and Rehabilitation,40.70019,-73.95792827,Brooklyn,Williamsburg
188,4dadc85c1e72b2444e490554,New York Eye and Ear Infirmary,40.710657,-73.964926,Brooklyn,Williamsburg
189,58024899d67c4f431dce74c6,ModernMD Urgent Care,40.70040506293711,-73.92145050763247,Brooklyn,Bushwick
190,5a0bd79a92e7a95dd41a620c,CityMD Bushwick,40.70022116624403,-73.92032191157347,Brooklyn,Bushwick
191,4bc36bed920eb713a16e1d2c,Wyckoff Heights Medical Center,40.704202,-73.91756,Brooklyn,Bushwick
192,59cb20a4db1d8162a18e94b7,CityMD Brooklyn Heights Urgent Care - Brooklyn,40.69490343518309,-73.99389624595642,Brooklyn,Brooklyn Heights
193,52040903498eb1d2c1957879,"Mount Sinai Doctors-Brooklyn Heights, Urgent Care",40.69505179118327,-73.99129166277817,Brooklyn,Brooklyn Heights
194,5c4025f416fa04002c927c13,"Mount Sinai Doctors-DUMBO, Urgent Care",40.7014572,-73.9868005,Brooklyn,Brooklyn Heights
195,546f690a498ee71dab604b0b,CityMD Cobble Hill,40.686293,-73.994238,Brooklyn,Brooklyn Heights
196,58861fcdcc5b6a08dfa8a56e,Dialysis Unit,40.688635,-73.997557,Brooklyn,Brooklyn Heights
197,529a92c211d2751d82233c18,PM Pediatrics,40.68907115952067,-73.9910432534054,Brooklyn,Brooklyn Heights
198,51c9b276498e5bcd01215674,Rehab Nursing Unit,40.68847657318173,-73.997410519693,Brooklyn,Brooklyn Heights
199,502a51d8e4b011d233ade870,7th Floor at LUCH,40.690993,-73.997449,Brooklyn,Brooklyn Heights
200,4e3c0e588130b2d2c4135ae7,Bright Horizons @ New York Presbysterian Hospital,40.68643079259022,-73.9935851097107,Brooklyn,Brooklyn Heights
201,5739df61498ec301cb69c8a1,Warby Parker,40.68718729,-73.99112058,Brooklyn,Brooklyn Heights
202,4e8f4c2a61afcfde2966a08c,SUNY/LICH,40.6885743716392,-74.00080207024651,Brooklyn,Brooklyn Heights
203,51130192e4b0d3c1fc4227a8,LICH 8th Floor,40.69096526730083,-73.9977089326415,Brooklyn,Brooklyn Heights
204,5076fcd1e4b063cb72af1573,msmc brooklyn,40.70054484764946,-73.99043211521648,Brooklyn,Brooklyn Heights
205,5109bbb7e4b0d12542f6566c,Long Island College Hospital 8th Floor Fuller,40.69099,-73.99758,Brooklyn,Brooklyn Heights
206,506f1ba2e4b04f4747c3c50a,Long island college hospital maternity ward,40.69293147539908,-73.9897778767785,Brooklyn,Brooklyn Heights
207,546f690a498ee71dab604b0b,CityMD Cobble Hill,40.686293,-73.994238,Brooklyn,Carroll Gardens
208,59d3fe48178a2a0fdfef2305,New York Presbyterian,40.679005,-73.982735,Brooklyn,Carroll Gardens
209,58861fcdcc5b6a08dfa8a56e,Dialysis Unit,40.688635,-73.997557,Brooklyn,Carroll Gardens
210,529a92c211d2751d82233c18,PM Pediatrics,40.68907115952067,-73.9910432534054,Brooklyn,Carroll Gardens
211,51c9b276498e5bcd01215674,Rehab Nursing Unit,40.68847657318173,-73.997410519693,Brooklyn,Carroll Gardens
212,4e3c0e588130b2d2c4135ae7,Bright Horizons @ New York Presbysterian Hospital,40.68643079259022,-73.9935851097107,Brooklyn,Carroll Gardens
213,502a51d8e4b011d233ade870,7th Floor at LUCH,40.690993,-73.997449,Brooklyn,Carroll Gardens
214,5739df61498ec301cb69c8a1,Warby Parker,40.68718729,-73.99112058,Brooklyn,Carroll Gardens
215,4befd8c43a002d7f806c85a4,Brooklyn Vet Emergency And Refferal Group,40.68511064960334,-73.9905181990554,Brooklyn,Carroll Gardens
216,51130192e4b0d3c1fc4227a8,LICH 8th Floor,40.69096526730083,-73.9977089326415,Brooklyn,Carroll Gardens
217,5109bbb7e4b0d12542f6566c,Long Island College Hospital 8th Floor Fuller,40.69099,-73.99758,Brooklyn,Carroll Gardens
218,5759e837cd10afcbbdae9697,One Medical,40.686158,-73.990668,Brooklyn,Carroll Gardens
219,4aed5b59f964a52087cd21e3,The Brooklyn Hospital Center,40.690238123887376,-73.97777080535889,Brooklyn,Fort Greene
220,4ee237e10e61689f53bb2a84,Brooklyn Hospital Labor & Delivery,40.690606139453436,-73.97795528933881,Brooklyn,Fort Greene
221,4e94eaa68b81c707098e8d5e,Brooklyn Hospital Center 8th Floor,40.691419047912575,-73.97427062559252,Brooklyn,Fort Greene
222,4f20bb20e4b00543e3b8f0fc,Brooklyn Hospital 7th Floor,40.687958318727894,-73.96961017102844,Brooklyn,Fort Greene
